Time (sec),Time (days),Injected oil volume (m3),Injected water volume (m3),Water PV injected,Produced oil volume (m3),Produced water volume (m3),WCT,OIP (m3),WIP (m3),Total fluid volume conservation error (m3),Total fluid volume conservation error (%%),Recovery factor
955937,11.0641,7.2072e-07,0.191361,0.635848,0.103652,0.08771,0.865434,0.166185,0.13477,-8.04912e-16,-2.67453e-13,0.384127
955953,11.0643,7.2072e-07,0.191364,0.635858,0.103652,0.0877128,0.865436,0.166184,0.13477,2.08167e-15,6.91689e-13,0.384128
955977,11.0645,7.2072e-07,0.191369,0.635874,0.103653,0.087717,0.865438,0.166184,0.134771,1.08247e-15,3.59678e-13,0.384131
956009,11.0649,7.2072e-07,0.191376,0.635895,0.103654,0.0877225,0.865423,0.166183,0.134772,3.51108e-15,1.16665e-12,0.384134
956026,11.0651,7.2072e-07,0.191379,0.635907,0.103654,0.0877255,0.865427,0.166182,0.134772,8.04912e-16,2.67453e-13,0.384136
956051,11.0654,7.2072e-07,0.191384,0.635923,0.103655,0.0877298,0.865432,0.166182,0.134773,2.47025e-15,8.20804e-13,0.384138
956070,11.0656,7.2072e-07,0.191388,0.635936,0.103655,0.087733,0.865435,0.166181,0.134773,3.05311e-16,1.01448e-13,0.38414
956095,11.0659,7.2072e-07,0.191393,0.635953,0.103656,0.0877374,0.865438,0.16618,0.134774,5.27356e-16,1.75228e-13,0.384143
956113,11.0661,7.2072e-07,0.191396,0.635964,0.103657,0.0877405,0.865439,0.16618,0.134775,9.71445e-16,3.22788e-13,0.384144
956125,11.0663,7.2072e-07,0.191399,0.635973,0.103657,0.0877427,0.86544,0.16618,0.134775,-1.80411e-16,-5.99463e-14,0.384146
956144,11.0665,7.2072e-07,0.191403,0.635985,0.103657,0.087746,0.865442,0.166179,0.134775,1.91513e-15,6.36353e-13,0.384147
956171,11.0668,7.2072e-07,0.191408,0.636003,0.103658,0.0877506,0.865447,0.166178,0.134776,-1.38778e-16,-4.61126e-14,0.38415
956200,11.0671,7.2072e-07,0.191414,0.636023,0.103659,0.0877557,0.865447,0.166178,0.134777,9.57567e-16,3.18177e-13,0.384153
956237,11.0676,7.2072e-07,0.191421,0.636047,0.10366,0.0877619,0.865447,0.166177,0.134778,4.16334e-16,1.38338e-13,0.384157
956288,11.0682,7.2072e-07,0.191432,0.636081,0.103661,0.0877709,0.865447,0.166175,0.134779,9.71445e-16,3.22788e-13,0.384162
956365,11.069,7.2072e-07,0.191447,0.636133,0.103663,0.0877843,0.865449,0.166173,0.134781,1.08247e-15,3.59678e-13,0.38417
956393,11.0694,7.2072e-07,0.191452,0.636151,0.103664,0.087789,0.865449,0.166172,0.134782,1.42941e-15,4.74959e-13,0.384172
956413,11.0696,7.2072e-07,0.191457,0.636164,0.103665,0.0877926,0.865449,0.166172,0.134783,3.747e-16,1.24504e-13,0.384174
956444,11.07,7.2072e-07,0.191463,0.636185,0.103666,0.0877979,0.865449,0.166171,0.134784,3.77476e-15,1.25426e-12,0.384177
956454,11.0701,7.2072e-07,0.191465,0.636192,0.103666,0.0877997,0.865449,0.166171,0.134784,1.33227e-15,4.42681e-13,0.384178
956470,11.0703,7.2072e-07,0.191468,0.636202,0.103666,0.0878023,0.865449,0.16617,0.134784,8.74301e-16,2.90509e-13,0.38418
956479,11.0704,7.2072e-07,0.19147,0.636208,0.103667,0.087804,0.86546,0.16617,0.134784,1.42941e-15,4.74959e-13,0.384181
956485,11.0704,7.2072e-07,0.191471,0.636212,0.103667,0.0878049,0.865463,0.16617,0.134785,5.41234e-16,1.79839e-13,0.384181
956492,11.0705,7.2072e-07,0.191472,0.636217,0.103667,0.0878062,0.865458,0.16617,0.134785,2.27596e-15,7.56246e-13,0.384182
956502,11.0706,7.2072e-07,0.191474,0.636223,0.103667,0.0878079,0.865452,0.166169,0.134785,1.88738e-15,6.27131e-13,0.384183
956515,11.0708,7.2072e-07,0.191477,0.636232,0.103667,0.0878102,0.86545,0.166169,0.134785,2.38698e-15,7.93136e-13,0.384185
956525,11.0709,7.2072e-07,0.191479,0.636239,0.103668,0.0878119,0.86545,0.166169,0.134786,1.20737e-15,4.01179e-13,0.384185
956532,11.071,7.2072e-07,0.19148,0.636243,0.103668,0.0878131,0.86545,0.166169,0.134786,2.77556e-17,9.22251e-15,0.384186
956543,11.0711,7.2072e-07,0.191482,0.636251,0.103668,0.087815,0.865448,0.166168,0.134786,3.17801e-15,1.05598e-12,0.384187
956558,11.0713,7.2072e-07,0.191486,0.636261,0.103669,0.0878176,0.865462,0.166168,0.134787,1.41553e-15,4.70348e-13,0.384189
956575,11.0715,7.2072e-07,0.191489,0.636272,0.103669,0.0878205,0.865454,0.166168,0.134787,1.84575e-15,6.13297e-13,0.38419
956596,11.0717,7.2072e-07,0.191493,0.636286,0.10367,0.0878243,0.865445,0.166167,0.134788,2.73392e-15,9.08418e-13,0.384193
956628,11.0721,7.2072e-07,0.191499,0.636307,0.10367,0.0878297,0.865439,0.166166,0.134788,1.4988e-15,4.98016e-13,0.384196
956651,11.0723,7.2072e-07,0.191504,0.636322,0.103671,0.0878337,0.865437,0.166165,0.134789,1.05471e-15,3.50456e-13,0.384198
956668,11.0726,7.2072e-07,0.191508,0.636334,0.103672,0.0878367,0.865436,0.166165,0.13479,1.73472e-15,5.76407e-13,0.3842
956695,11.0729,7.2072e-07,0.191513,0.636351,0.103672,0.0878413,0.865433,0.166164,0.13479,1.95677e-15,6.50187e-13,0.384202
956713,11.0731,7.2072e-07,0.191517,0.636364,0.103673,0.0878445,0.86543,0.166164,0.134791,4.06619e-15,1.3511e-12,0.384204
956726,11.0732,7.2072e-07,0.191519,0.636373,0.103673,0.0878468,0.865427,0.166163,0.134791,1.94289e-15,6.45576e-13,0.384206
956746,11.0735,7.2072e-07,0.191523,0.636386,0.103674,0.0878502,0.865412,0.166163,0.134792,1.4988e-15,4.98016e-13,0.384208
956758,11.0736,7.2072e-07,0.191525,0.636393,0.103674,0.0878522,0.865384,0.166163,0.134792,9.71445e-17,3.22788e-14,0.384209
956774,11.0738,7.2072e-07,0.191529,0.636404,0.103674,0.087855,0.865328,0.166162,0.134792,2.55351e-15,8.48471e-13,0.38421
956792,11.074,7.2072e-07,0.191532,0.636416,0.103675,0.0878581,0.865339,0.166162,0.134793,5.55112e-17,1.8445e-14,0.384212
956814,11.0742,7.2072e-07,0.191537,0.636431,0.103676,0.0878619,0.865363,0.166161,0.134793,1.9984e-15,6.64021e-13,0.384214
956845,11.0746,7.2072e-07,0.191543,0.636452,0.103676,0.0878673,0.865262,0.16616,0.134794,1.40166e-15,4.65737e-13,0.384217
956862,11.0748,7.2072e-07,0.191546,0.636463,0.103677,0.0878703,0.865289,0.16616,0.134795,3.05311e-16,1.01448e-13,0.384219
956873,11.0749,7.2072e-07,0.191549,0.63647,0.103677,0.0878722,0.865309,0.166159,0.134795,8.46545e-16,2.81287e-13,0.38422
956889,11.0751,7.2072e-07,0.191552,0.636481,0.103678,0.087875,0.865318,0.166159,0.134796,7.77156e-16,2.5823e-13,0.384222
956901,11.0752,7.2072e-07,0.191554,0.636489,0.103678,0.087877,0.865303,0.166159,0.134796,8.18789e-16,2.72064e-13,0.384223
956917,11.0754,7.2072e-07,0.191557,0.636499,0.103678,0.0878798,0.86525,0.166158,0.134796,3.19189e-16,1.06059e-13,0.384225
956934,11.0756,7.2072e-07,0.191561,0.636511,0.103679,0.0878828,0.865265,0.166158,0.134797,1.92901e-15,6.40965e-13,0.384226
956946,11.0758,7.2072e-07,0.191563,0.636519,0.103679,0.0878848,0.865288,0.166157,0.134797,2.94209e-15,9.77587e-13,0.384227
956962,11.076,7.2072e-07,0.191566,0.636529,0.10368,0.0878876,0.865312,0.166157,0.134797,2.40086e-15,7.97747e-13,0.384229
956972,11.0761,7.2072e-07,0.191568,0.636536,0.10368,0.0878894,0.865324,0.166157,0.134798,1.7486e-15,5.81018e-13,0.38423
956987,11.0762,7.2072e-07,0.191571,0.636546,0.10368,0.0878919,0.865337,0.166156,0.134798,1.01308e-15,3.36622e-13,0.384232
957008,11.0765,7.2072e-07,0.191576,0.63656,0.103681,0.0878955,0.865349,0.166156,0.134799,6.93889e-17,2.30563e-14,0.384234
957019,11.0766,7.2072e-07,0.191578,0.636567,0.103681,0.0878975,0.865352,0.166156,0.134799,6.93889e-17,2.30563e-14,0.384235
957035,11.0768,7.2072e-07,0.191581,0.636578,0.103681,0.0879002,0.865355,0.166155,0.134799,1.85962e-15,6.17908e-13,0.384236
957046,11.0769,7.2072e-07,0.191583,0.636585,0.103682,0.0879021,0.865356,0.166155,0.1348,9.57567e-16,3.18177e-13,0.384237
957062,11.0771,7.2072e-07,0.191586,0.636596,0.103682,0.0879049,0.865358,0.166154,0.1348,2.10942e-15,7.00911e-13,0.384239
957072,11.0772,7.2072e-07,0.191588,0.636603,0.103682,0.0879067,0.86536,0.166154,0.1348,1.6237e-15,5.39517e-13,0.38424
957086,11.0774,7.2072e-07,0.191591,0.636612,0.103683,0.0879092,0.865364,0.166154,0.134801,6.10623e-16,2.02895e-13,0.384242
957104,11.0776,7.2072e-07,0.191595,0.636624,0.103683,0.0879122,0.865262,0.166153,0.134801,-1.72085e-15,-5.71796e-13,0.384243
957115,11.0777,7.2072e-07,0.191597,0.636631,0.103684,0.0879141,0.865244,0.166153,0.134802,1.11022e-16,3.68901e-14,0.384244
957130,11.0779,7.2072e-07,0.1916,0.636641,0.103684,0.0879167,0.86528,0.166153,0.134802,1.95677e-15,6.50187e-13,0.384246
957149,11.0781,7.2072e-07,0.191604,0.636654,0.103685,0.0879201,0.865323,0.166152,0.134803,-9.71445e-17,-3.22788e-14,0.384248
957171,11.0784,7.2072e-07,0.191608,0.636668,0.103685,0.0879238,0.86534,0.166151,0.134803,1.84575e-15,6.13297e-13,0.38425
957197,11.0787,7.2072e-07,0.191613,0.636686,0.103686,0.0879284,0.865347,0.166151,0.134804,1.73472e-15,5.76407e-13,0.384253
957216,11.0789,7.2072e-07,0.191617,0.636698,0.103686,0.0879316,0.86535,0.16615,0.134804,1.30451e-15,4.33458e-13,0.384254
957229,11.079,7.2072e-07,0.19162,0.636707,0.103687,0.0879339,0.865351,0.16615,0.134805,-4.16334e-17,-1.38338e-14,0.384256
957239,11.0792,7.2072e-07,0.191622,0.636714,0.103687,0.0879357,0.865351,0.16615,0.134805,1.94289e-16,6.45576e-14,0.384257
957254,11.0793,7.2072e-07,0.191625,0.636724,0.103687,0.0879382,0.865348,0.166149,0.134805,-1.38778e-16,-4.61126e-14,0.384258
957265,11.0795,7.2072e-07,0.191627,0.636731,0.103688,0.0879401,0.865346,0.166149,0.134806,9.02056e-16,2.99732e-13,0.384259
957280,11.0796,7.2072e-07,0.19163,0.636741,0.103688,0.0879427,0.865299,0.166148,0.134806,9.99201e-16,3.32011e-13,0.384261
957288,11.0797,7.2072e-07,0.191632,0.636746,0.103688,0.0879441,0.865275,0.166148,0.134806,2.1233e-15,7.05522e-13,0.384262
957299,11.0798,7.2072e-07,0.191634,0.636753,0.103689,0.0879459,0.865211,0.166148,0.134807,4.16334e-16,1.38338e-13,0.384263
957313,11.08,7.2072e-07,0.191637,0.636763,0.103689,0.0879484,0.865062,0.166148,0.134807,1.09635e-15,3.64289e-13,0.384264
957329,11.0802,7.2072e-07,0.19164,0.636773,0.103689,0.0879512,0.86499,0.166147,0.134807,3.05311e-16,1.01448e-13,0.384266
957349,11.0804,7.2072e-07,0.191644,0.636787,0.10369,0.0879547,0.865008,0.166147,0.134808,4.85723e-16,1.61394e-13,0.384268
957375,11.0807,7.2072e-07,0.191649,0.636804,0.103691,0.0879591,0.865082,0.166146,0.134809,2.31759e-15,7.7008e-13,0.38427
957411,11.0811,7.2072e-07,0.191656,0.636828,0.103692,0.0879653,0.865154,0.166145,0.13481,7.63278e-16,2.53619e-13,0.384274
957462,11.0817,7.2072e-07,0.191666,0.636862,0.103693,0.0879741,0.865209,0.166144,0.134811,2.42861e-15,8.0697e-13,0.384279
957508,11.0823,7.2072e-07,0.191676,0.636892,0.103694,0.0879822,0.865234,0.166142,0.134812,3.19189e-15,1.06059e-12,0.384284
957554,11.0828,7.2072e-07,0.191685,0.636923,0.103695,0.0879902,0.865251,0.166141,0.134813,1.17961e-15,3.91957e-13,0.384288
957587,11.0832,7.2072e-07,0.191692,0.636945,0.103696,0.0879959,0.865263,0.16614,0.134814,1.17961e-15,3.91957e-13,0.384292
957597,11.0833,7.2072e-07,0.191694,0.636952,0.103697,0.0879976,0.865267,0.16614,0.134815,1.84575e-15,6.13297e-13,0.384293
957601,11.0833,7.2072e-07,0.191694,0.636954,0.103697,0.0879983,0.865269,0.16614,0.134815,2.72005e-15,9.03806e-13,0.384293
957604,11.0834,7.2072e-07,0.191695,0.636956,0.103697,0.0879987,0.86527,0.16614,0.134815,1.70697e-15,5.67185e-13,0.384293
957606,11.0834,7.2072e-07,0.191695,0.636957,0.103697,0.0879991,0.865271,0.16614,0.134815,2.47025e-15,8.20804e-13,0.384293
957609,11.0834,7.2072e-07,0.191696,0.636959,0.103697,0.0879996,0.865274,0.16614,0.134815,2.51188e-15,8.34638e-13,0.384294
957610,11.0834,7.2072e-07,0.191696,0.63696,0.103697,0.0879998,0.865275,0.16614,0.134815,1.45717e-15,4.84182e-13,0.384294
957611,11.0835,7.2072e-07,0.191696,0.636961,0.103697,0.0880001,0.865279,0.16614,0.134815,1.23512e-15,4.10402e-13,0.384294
957612,11.0835,7.2072e-07,0.191697,0.636962,0.103697,0.0880002,0.865281,0.16614,0.134815,1.08247e-15,3.59678e-13,0.384294
957612,11.0835,7.2072e-07,0.191697,0.636962,0.103697,0.0880003,0.865283,0.16614,0.134815,2.6229e-15,8.71528e-13,0.384294
957613,11.0835,7.2072e-07,0.191697,0.636962,0.103697,0.0880004,0.865292,0.166139,0.134815,2.34535e-15,7.79302e-13,0.384294
957613,11.0835,7.2072e-07,0.191697,0.636963,0.103697,0.0880004,0.865297,0.166139,0.134815,1.84575e-15,6.13297e-13,0.384294
957614,11.0835,7.2072e-07,0.191697,0.636963,0.103697,0.0880005,0.865318,0.166139,0.134815,-2.08167e-16,-6.91689e-14,0.384294
957614,11.0835,7.2072e-07,0.191697,0.636963,0.103697,0.0880006,0.865426,0.166139,0.134815,1.45717e-15,4.84182e-13,0.384294
957615,11.0835,7.2072e-07,0.191697,0.636964,0.103697,0.0880007,0.865467,0.166139,0.134815,2.7478e-15,9.13029e-13,0.384294
957616,11.0835,7.2072e-07,0.191697,0.636964,0.103697,0.0880008,0.865412,0.166139,0.134815,2.13718e-15,7.10134e-13,0.384294
957617,11.0835,7.2072e-07,0.191697,0.636965,0.103697,0.088001,0.865372,0.166139,0.134815,7.07767e-16,2.35174e-13,0.384295
957618,11.0835,7.2072e-07,0.191698,0.636966,0.103697,0.0880013,0.865348,0.166139,0.134815,1.81799e-15,6.04075e-13,0.384295
957621,11.0836,7.2072e-07,0.191698,0.636968,0.103697,0.0880018,0.865334,0.166139,0.134815,2.02616e-15,6.73244e-13,0.384295
957625,11.0836,7.2072e-07,0.191699,0.63697,0.103697,0.0880024,0.865327,0.166139,0.134815,1.81799e-15,6.04075e-13,0.384295
957631,11.0837,7.2072e-07,0.1917,0.636974,0.103698,0.0880034,0.865324,0.166139,0.134816,1.72085e-15,5.71796e-13,0.384296
957640,11.0838,7.2072e-07,0.191702,0.63698,0.103698,0.088005,0.865324,0.166139,0.134816,1.05471e-15,3.50456e-13,0.384297
957653,11.0839,7.2072e-07,0.191705,0.636989,0.103698,0.0880072,0.865326,0.166138,0.134816,2.16493e-15,7.19356e-13,0.384298
957672,11.0842,7.2072e-07,0.191709,0.637002,0.103699,0.0880106,0.86533,0.166138,0.134817,6.80012e-16,2.25952e-13,0.3843
957702,11.0845,7.2072e-07,0.191714,0.637021,0.103699,0.0880158,0.865335,0.166137,0.134817,1.80411e-16,5.99463e-14,0.384303
957746,11.085,7.2072e-07,0.191723,0.637051,0.103701,0.0880234,0.865341,0.166136,0.134819,1.79023e-15,5.94852e-13,0.384307
957779,11.0854,7.2072e-07,0.19173,0.637073,0.103702,0.0880292,0.865345,0.166135,0.13482,8.60423e-16,2.85898e-13,0.384311
957804,11.0857,7.2072e-07,0.191735,0.63709,0.103702,0.0880335,0.865348,0.166134,0.13482,8.32667e-17,2.76675e-14,0.384313
957823,11.0859,7.2072e-07,0.191739,0.637102,0.103703,0.0880367,0.86535,0.166134,0.134821,1.15186e-15,3.82734e-13,0.384315
957837,11.0861,7.2072e-07,0.191742,0.637111,0.103703,0.0880392,0.865351,0.166133,0.134821,1.20737e-15,4.01179e-13,0.384317
957848,11.0862,7.2072e-07,0.191744,0.637118,0.103703,0.088041,0.865351,0.166133,0.134821,-2.35922e-16,-7.83914e-14,0.384318
957863,11.0864,7.2072e-07,0.191747,0.637129,0.103704,0.0880437,0.865349,0.166133,0.134822,2.04003e-15,6.77855e-13,0.384319
957886,11.0866,7.2072e-07,0.191751,0.637144,0.103704,0.0880476,0.865315,0.166132,0.134822,1.08247e-15,3.59678e-13,0.384321
957910,11.0869,7.2072e-07,0.191756,0.63716,0.103705,0.0880518,0.865295,0.166131,0.134823,2.08167e-15,6.91689e-13,0.384324
957925,11.0871,7.2072e-07,0.191759,0.63717,0.103705,0.0880544,0.865289,0.166131,0.134823,-1.249e-16,-4.15013e-14,0.384325
957945,11.0873,7.2072e-07,0.191763,0.637183,0.103706,0.0880579,0.865296,0.166131,0.134824,4.30211e-16,1.42949e-13,0.384327
957972,11.0876,7.2072e-07,0.191769,0.637201,0.103707,0.0880626,0.865311,0.16613,0.134825,9.85323e-16,3.27399e-13,0.38433
958010,11.0881,7.2072e-07,0.191776,0.637226,0.103708,0.0880692,0.865323,0.166129,0.134826,-6.93889e-17,-2.30563e-14,0.384334
958037,11.0884,7.2072e-07,0.191782,0.637244,0.103708,0.0880738,0.865329,0.166128,0.134826,1.48492e-15,4.93405e-13,0.384337
958057,11.0886,7.2072e-07,0.191786,0.637258,0.103709,0.0880773,0.865332,0.166128,0.134827,9.85323e-16,3.27399e-13,0.384339
958088,11.089,7.2072e-07,0.191792,0.637278,0.10371,0.0880826,0.865344,0.166127,0.134828,7.07767e-16,2.35174e-13,0.384342
958107,11.0892,7.2072e-07,0.191796,0.637291,0.10371,0.0880859,0.865343,0.166126,0.134828,1.20737e-15,4.01179e-13,0.384343
958132,11.0895,7.2072e-07,0.191801,0.637308,0.103711,0.0880903,0.865336,0.166126,0.134829,9.71445e-17,3.22788e-14,0.384346
958155,11.0898,7.2072e-07,0.191805,0.637323,0.103712,0.0880942,0.865336,0.166125,0.13483,1.8735e-15,6.2252e-13,0.384348
958184,11.0901,7.2072e-07,0.191811,0.637342,0.103712,0.0880992,0.865341,0.166124,0.13483,1.30451e-15,4.33458e-13,0.384351
958224,11.0906,7.2072e-07,0.191819,0.637369,0.103714,0.0881063,0.865346,0.166123,0.134832,2.59515e-15,8.62305e-13,0.384355
958282,11.0912,7.2072e-07,0.191831,0.637407,0.103715,0.0881163,0.86535,0.166121,0.134833,5.55112e-16,1.8445e-13,0.384361
958323,11.0917,7.2072e-07,0.191839,0.637435,0.103716,0.0881233,0.865351,0.16612,0.134834,-1.11022e-15,-3.68901e-13,0.384365
958374,11.0923,7.2072e-07,0.191849,0.637469,0.103718,0.0881322,0.865299,0.166119,0.134836,1.66533e-15,5.53351e-13,0.38437
958397,11.0926,7.2072e-07,0.191854,0.637484,0.103718,0.0881362,0.86529,0.166118,0.134836,1.01308e-15,3.36622e-13,0.384373
958414,11.0928,7.2072e-07,0.191857,0.637495,0.103719,0.0881391,0.865291,0.166118,0.134837,2.34535e-15,7.79302e-13,0.384374
958425,11.0929,7.2072e-07,0.191859,0.637503,0.103719,0.0881411,0.865293,0.166118,0.134837,1.05471e-15,3.50456e-13,0.384375
958443,11.0931,7.2072e-07,0.191863,0.637514,0.103719,0.0881441,0.865293,0.166117,0.134837,2.22045e-15,7.37801e-13,0.384377
958463,11.0933,7.2072e-07,0.191867,0.637528,0.10372,0.0881476,0.86527,0.166117,0.134838,1.60982e-15,5.34906e-13,0.384379
958485,11.0936,7.2072e-07,0.191871,0.637543,0.103721,0.0881515,0.865038,0.166116,0.134839,1.90126e-15,6.31742e-13,0.384381
958501,11.0938,7.2072e-07,0.191874,0.637553,0.103721,0.0881542,0.864962,0.166116,0.134839,-9.29812e-16,-3.08954e-13,0.384383
958521,11.094,7.2072e-07,0.191878,0.637566,0.103722,0.0881576,0.865016,0.166115,0.13484,-7.63278e-16,-2.53619e-13,0.384385
958545,11.0943,7.2072e-07,0.191883,0.637583,0.103722,0.0881619,0.8651,0.166114,0.13484,1.9984e-15,6.64021e-13,0.384387
958562,11.0945,7.2072e-07,0.191887,0.637593,0.103723,0.0881647,0.86514,0.166114,0.134841,2.55351e-15,8.48471e-13,0.384389
958585,11.0947,7.2072e-07,0.191891,0.637609,0.103723,0.0881688,0.865174,0.166113,0.134841,2.95597e-15,9.82198e-13,0.384391
958610,11.095,7.2072e-07,0.191896,0.637626,0.103724,0.0881731,0.865201,0.166113,0.134842,2.17881e-15,7.23967e-13,0.384394
958627,11.0952,7.2072e-07,0.1919,0.637637,0.103724,0.088176,0.865217,0.166112,0.134842,1.38778e-15,4.61126e-13,0.384396
958639,11.0954,7.2072e-07,0.191902,0.637645,0.103725,0.0881781,0.865228,0.166112,0.134843,1.59595e-15,5.30295e-13,0.384397
958656,11.0956,7.2072e-07,0.191905,0.637656,0.103725,0.088181,0.865237,0.166111,0.134843,1.31839e-15,4.38069e-13,0.384398
958667,11.0957,7.2072e-07,0.191908,0.637663,0.103725,0.0881829,0.86524,0.166111,0.134843,7.63278e-16,2.53619e-13,0.384399
958674,11.0958,7.2072e-07,0.191909,0.637668,0.103726,0.0881841,0.865241,0.166111,0.134844,1.41553e-15,4.70348e-13,0.3844
958685,11.0959,7.2072e-07,0.191911,0.637675,0.103726,0.088186,0.865242,0.166111,0.134844,9.57567e-16,3.18177e-13,0.384401
958692,11.096,7.2072e-07,0.191913,0.63768,0.103726,0.0881872,0.865244,0.16611,0.134844,1.67921e-15,5.57962e-13,0.384402
958702,11.0961,7.2072e-07,0.191915,0.637686,0.103726,0.0881889,0.865246,0.16611,0.134844,-3.33067e-16,-1.1067e-13,0.384403
958715,11.0962,7.2072e-07,0.191917,0.637695,0.103727,0.0881912,0.865249,0.16611,0.134845,-5.55112e-17,-1.8445e-14,0.384404
958734,11.0965,7.2072e-07,0.191921,0.637708,0.103727,0.0881945,0.865254,0.166109,0.134845,9.29812e-16,3.08954e-13,0.384406
958762,11.0968,7.2072e-07,0.191927,0.637727,0.103728,0.0881994,0.865261,0.166109,0.134846,1.65146e-15,5.4874e-13,0.384409
958782,11.097,7.2072e-07,0.191931,0.63774,0.103729,0.0882029,0.865265,0.166108,0.134847,1.04083e-15,3.45844e-13,0.384411
958811,11.0973,7.2072e-07,0.191936,0.637759,0.103729,0.0882078,0.86522,0.166107,0.134847,3.44169e-15,1.14359e-12,0.384414
958831,11.0976,7.2072e-07,0.191941,0.637772,0.10373,0.0882113,0.86524,0.166107,0.134848,9.99201e-16,3.32011e-13,0.384416
958844,11.0977,7.2072e-07,0.191943,0.637781,0.10373,0.0882137,0.865249,0.166106,0.134848,-1.80411e-16,-5.99463e-14,0.384417
958864,11.098,7.2072e-07,0.191947,0.637794,0.103731,0.088217,0.865218,0.166106,0.134849,1.27676e-15,4.24236e-13,0.384419
958880,11.0981,7.2072e-07,0.19195,0.637805,0.103731,0.0882198,0.865214,0.166105,0.134849,3.44169e-15,1.14359e-12,0.384421
958900,11.0984,7.2072e-07,0.191954,0.637818,0.103732,0.0882232,0.865239,0.166105,0.13485,2.27596e-15,7.56246e-13,0.384423
958926,11.0987,7.2072e-07,0.19196,0.637836,0.103732,0.0882278,0.865262,0.166104,0.13485,1.27676e-15,4.24236e-13,0.384425
958945,11.0989,7.2072e-07,0.191963,0.637848,0.103733,0.0882311,0.86527,0.166104,0.134851,1.60982e-15,5.34906e-13,0.384427
958959,11.0991,7.2072e-07,0.191966,0.637858,0.103733,0.0882335,0.865273,0.166103,0.134851,7.91034e-16,2.62842e-13,0.384429
958980,11.0993,7.2072e-07,0.19197,0.637872,0.103734,0.0882372,0.865277,0.166103,0.134852,3.27516e-15,1.08826e-12,0.384431
958995,11.0995,7.2072e-07,0.191973,0.637882,0.103734,0.0882398,0.865279,0.166102,0.134852,1.88738e-15,6.27131e-13,0.384432
959006,11.0996,7.2072e-07,0.191976,0.637889,0.103735,0.0882417,0.865281,0.166102,0.134853,2.67841e-15,8.89973e-13,0.384433
959022,11.0998,7.2072e-07,0.191979,0.6379,0.103735,0.0882444,0.865285,0.166102,0.134853,2.47025e-15,8.20804e-13,0.384435
959039,11.1,7.2072e-07,0.191982,0.637911,0.103736,0.0882474,0.865293,0.166101,0.134854,1.95677e-15,6.50187e-13,0.384437
959062,11.1003,7.2072e-07,0.191987,0.637926,0.103736,0.0882514,0.865296,0.1661,0.134854,9.4369e-16,3.13565e-13,0.384439
959079,11.1004,7.2072e-07,0.19199,0.637937,0.103737,0.0882542,0.865297,0.1661,0.134855,7.21645e-16,2.39785e-13,0.384441
959102,11.1007,7.2072e-07,0.191995,0.637953,0.103737,0.0882583,0.865294,0.166099,0.134855,3.05311e-15,1.01448e-12,0.384443
959133,11.1011,7.2072e-07,0.192001,0.637973,0.103738,0.0882636,0.865199,0.166099,0.134856,1.27676e-15,4.24236e-13,0.384446
959155,11.1013,7.2072e-07,0.192005,0.637988,0.103739,0.0882674,0.865151,0.166098,0.134857,2.27596e-15,7.56246e-13,0.384448
959165,11.1014,7.2072e-07,0.192007,0.637994,0.103739,0.0882691,0.865147,0.166098,0.134857,1.76248e-15,5.8563e-13,0.384449
959177,11.1016,7.2072e-07,0.19201,0.638003,0.103739,0.0882713,0.865157,0.166097,0.134857,7.21645e-16,2.39785e-13,0.384451
959194,11.1018,7.2072e-07,0.192013,0.638014,0.10374,0.0882742,0.865176,0.166097,0.134858,2.92821e-15,9.72975e-13,0.384452
959218,11.1021,7.2072e-07,0.192018,0.63803,0.10374,0.0882783,0.865196,0.166096,0.134858,2.3731e-15,7.88525e-13,0.384455
